cod_municipio,municipio_nome,uf,ano,area_plantada_ha,quantidade_produzida_ton,rendimento_medio_kg_ha
5214507,Nerópolis,GO,2023,700.0,4200.0,6000.0
5214606,Niquelândia,GO,2023,11900.0,62370.0,5241.0
5214705,Nova América,GO,2023,65.0,228.0,3508.0
5214804,Nova Aurora,GO,2023,230.0,1900.0,8261.0
5214838,Nova Crixás,GO,2023,1700.0,8750.0,5147.0
5214861,Nova Glória,GO,2023,1100.0,6050.0,5500.0
5214879,Nova Iguaçu de Goiás,GO,2023,70.0,420.0,6000.0
5215009,Nova Veneza,GO,2023,20.0,140.0,7000.0
5215207,Novo Brasil,GO,2023,125.0,712.0,5696.0
5215231,Novo Gama,GO,2023,317.0,2054.0,6479.0
5215256,Novo Planalto,GO,2023,368.0,1312.0,3565.0
5215306,Orizona,GO,2023,16250.0,105069.0,6466.0
5215405,Ouro Verde de Goiás,GO,2023,450.0,3219.0,7153.0
5215504,Ouvidor,GO,2023,800.0,6682.0,8353.0
5215603,Padre Bernardo,GO,2023,25000.0,193330.0,7733.0
5215652,Palestina de Goiás,GO,2023,10000.0,67000.0,6700.0
5215702,Palmeiras de Goiás,GO,2023,13000.0,66300.0,5100.0
5215801,Palmelo,GO,2023,850.0,4815.0,5665.0
5215900,Palminópolis,GO,2023,2000.0,10000.0,5000.0
5216007,Panamá,GO,2023,5420.0,39176.0,7228.0
5216304,Paranaiguara,GO,2023,500.0,2750.0,5500.0
5216403,Paraúna,GO,2023,59800.0,328800.0,5498.0
5216452,Perolândia,GO,2023,41000.0,286700.0,6993.0
5216809,Petrolina de Goiás,GO,2023,100.0,550.0,5500.0
5216908,Pilar de Goiás,GO,2023,55.0,248.0,4509.0
5217104,Piracanjuba,GO,2023,12200.0,66700.0,5467.0
5217302,Pirenópolis,GO,2023,1000.0,5634.0,5634.0
5217401,Pires do Rio,GO,2023,7000.0,38680.0,5526.0
5217609,Planaltina,GO,2023,7110.0,53152.0,7476.0
5217708,Pontalina,GO,2023,4500.0,29807.0,6624.0
5218003,Porangatu,GO,2023,2939.0,12044.0,4098.0
5218052,Porteirão,GO,2023,10922.0,66835.0,6119.0
5218102,Portelândia,GO,2023,16000.0,106400.0,6650.0
5218300,Posse,GO,2023,1206.0,10948.0,9078.0
5218391,Professor Jamil,GO,2023,322.0,1772.0,5503.0
5218508,Quirinópolis,GO,2023,10700.0,61250.0,5724.0
5218607,Rialma,GO,2023,420.0,2100.0,5000.0
5218706,Rianápolis,GO,2023,200.0,930.0,4650.0
5218789,Rio Quente,GO,2023,25.0,157.0,6280.0
5218805,Rio Verde,GO,2023,359900.0,2528420.0,7025.0
5218904,Rubiataba,GO,2023,400.0,2760.0,6900.0
5219001,Sanclerlândia,GO,2023,270.0,1581.0,5856.0
5219100,Santa Bárbara de Goiás,GO,2023,1230.0,9286.0,7550.0
5219209,Santa Cruz de Goiás,GO,2023,11450.0,61190.0,5344.0
5219258,Santa Fé de Goiás,GO,2023,400.0,2000.0,5000.0
5219308,Santa Helena de Goiás,GO,2023,49600.0,297900.0,6006.0
5219357,Santa Isabel,GO,2023,250.0,925.0,3700.0
5219407,Santa Rita do Araguaia,GO,2023,7000.0,45150.0,6450.0
5219456,Santa Rita do Novo Destino,GO,2023,420.0,2250.0,5357.0
5219506,Santa Rosa de Goiás,GO,2023,500.0,2750.0,5500.0
5219605,Santa Tereza de Goiás,GO,2023,143.0,530.0,3706.0
5219704,Santa Terezinha de Goiás,GO,2023,300.0,1860.0,6200.0
5219712,Santo Antônio da Barra,GO,2023,6300.0,39060.0,6200.0
5219738,Santo Antônio de Goiás,GO,2023,1060.0,4337.0,4092.0
5219753,Santo Antônio do Descoberto,GO,2023,720.0,5102.0,7086.0
5219803,São Domingos,GO,2023,1915.0,18304.0,9558.0
5219902,São Francisco de Goiás,GO,2023,700.0,3290.0,4700.0
5220009,São João d'Aliança,GO,2023,17089.0,137352.0,8037.0
5220058,São João da Paraúna,GO,2023,8000.0,33600.0,4200.0
5220157,São Luiz do Norte,GO,2023,300.0,1860.0,6200.0
5220207,São Miguel do Araguaia,GO,2023,216.0,765.0,3542.0
5220264,São Miguel do Passa Quatro,GO,2023,9100.0,57190.0,6285.0
5220280,São Patrício,GO,2023,400.0,1523.0,3808.0
5220454,Senador Canedo,GO,2023,500.0,2990.0,5980.0
5220504,Serranópolis,GO,2023,21000.0,142300.0,6776.0
5220603,Silvânia,GO,2023,32300.0,224000.0,6935.0
5220702,Sítio d'Abadia,GO,2023,1220.0,7968.0,6531.0
5221007,Taquaral de Goiás,GO,2023,100.0,605.0,6050.0
5221197,Terezópolis de Goiás,GO,2023,710.0,4898.0,6899.0
5221304,Três Ranchos,GO,2023,420.0,2473.0,5888.0
5221403,Trindade,GO,2023,4970.0,30899.0,6217.0
5221452,Trombas,GO,2023,28.0,94.0,3357.0
5221502,Turvânia,GO,2023,20000.0,120000.0,6000.0
5221551,Turvelândia,GO,2023,9000.0,50400.0,5600.0
5221577,Uirapuru,GO,2023,130.0,780.0,6000.0
5221601,Uruaçu,GO,2023,6000.0,31200.0,5200.0
5221700,Uruana,GO,2023,1500.0,11250.0,7500.0
5221809,Urutaí,GO,2023,2620.0,15160.0,5786.0
5221908,Varjão,GO,2023,1030.0,5253.0,5100.0
5222005,Vianópolis,GO,2023,10080.0,66640.0,6611.0
5222054,Vicentinópolis,GO,2023,11600.0,77980.0,6722.0
5222203,Vila Boa,GO,2023,600.0,4275.0,7125.0
5222302,Vila Propício,GO,2023,5000.0,27500.0,5500.0
5300108,Brasília,DF,2023,55500.0,313200.0,5643.0
